name,name_en,name_ar,tourism,amenity,shop,man_made,rooms,beds,addr_city,latitude,longitude
حي مگطاع,,,apartment,,,,,,,31.7111539,35.7912609
"The Ritz-Carlton, Amman",,,hotel,,,,,,,31.960971,35.8819305
Hadrian's Arch,,,guest_house,,,,3,,Jerash,32.2819773,35.8866289
Trajan inn,,,hostel,,,,,,,31.4332465,35.7924757
,Zawaideh desert camp,,camp_site,,,,,,,29.6377812,35.5123309
Wadi Al Ghwer Camp,,,camp_site,,,,,,,30.6244666,35.5018192
,Bedouin Whispers Camp,,camp_site,,,,,,,29.4833812,35.415243
,,,camp_site,,,,,,,29.4798903,35.3903292
,Good place for a tent (+water),,camp_site,,,,,,,30.6015389,35.5400838
,Faraseen Apartments,,apartment,,,,,,,31.7351648,35.9445421
,,,camp_site,,,,,,,29.6234947,35.4999101
,Private room,,guest_house,,,,,,,31.3313362,35.6553658
Hotel Hawa Amman,,,hotel,,,,,,,31.9515632,35.9331905
Uptown Apartments,Uptown Apartments,,hotel,,,,,,Amman,31.996382,35.8736722
Cyber City Refugee Camp,,,camp_site,,,,,,,32.4569234,35.9717423
Wild Camp,,,camp_site,,,,,,,32.443718,35.74644
شقة عمان الكاردنز (m&h),,,hostel,,,,,,,31.8402771,36.0512666
,Tetra Tree Hotel,,hotel,,,,,,,30.3189846,35.4823478
Black Iris,,,hotel,,,,,,,31.721646,35.791596
Wild Camp Ayoun Al-Theeb,,,camp_site,,,,,,,31.7191544,35.6722645
Camp Wadi Mgair,,,camp_site,,,,,,,31.0464938,35.6697055
Camp Burbaita,,,camp_site,,,,,,,30.9774683,35.6563909
عمارة الجوزاء. موسى قنيبي,,عمارة الجوزاء. موسى قنيبي,hotel,,,,,,,32.0189389,35.8754179
Dweik Hotel 1,,,hotel,,,,,,,29.5287738,35.0036868
Amira Hotel,,,hotel,,,,,,,29.5289862,35.0036787
hotel,,,hotel,,,,,,,30.6805986,35.6116915
Dana horizon hotel,,,hotel,,,,7,,Dana,30.677854,35.6107789
,,,camp_site,,,,,,,29.5888351,35.4962324
,,,hostel,,,,,,,32.5394188,35.8500334
,,,motel,,,,,,,30.1979653,35.7356957
Celino suites,,,hotel,,,,,,,31.9612264,35.9028679
Husban 2,,,camp_site,,,,,,,31.8004375,35.7581434
Husban 2,,,camp_site,,,,,,,31.8003065,35.7581953
O Beach,,,hotel,,,,,,,31.6833499,35.5749712
الجسر الاردن,,,hotel,,,,,,,31.8907619,35.5770159
Amman Inn Hotel,Amman Inn Hotel,,hotel,post_office,,,,,,31.9572152,35.8710398
St John Hotel & Rabwat Madaba Sky Bar & Restaurant,,,hotel,,,,,,,31.7152699,35.7936849
منزل ابو خليل غراب,Abu Khalil Ghorab,,guest_house,,,,,,,32.1066525,36.2881699
,JOR QRF Camp,,camp_site,,,,,,,32.0983607,36.1232986
الدكتور نجيب,,,apartment,,,,,,,32.0527425,35.904817
home jorden,,,hotel,,,,,,,32.0207424,35.855318
عمان شارع الجمعية,,,motel,,,,,,,32.0208134,35.8548059
الدار,home,,hotel,,,,,,,32.0304736,36.0517224
,Sheba hotel,,hotel,,,,,,,31.9795657,35.8978922
الهدير,,الهدير,hotel,,,,,,,31.979547,35.8948705
الهدير للأجنحة الفندقية,,,hotel,,,,,,,31.979553,35.8951449
,Arabel hotel,,hotel,,,,,,,31.9786846,35.8974161
الجاردنز,,الجاردنز,hotel,,,,,,,31.98256,35.8907772
فندق شامي بلازا,Shami plaza Hotel,,hotel,,,,,,,31.9667151,35.9000909
ضراغمة شقق فندقيه,,,hotel,,,,,,,31.965386,35.8851403
Amman West Hotel,Amman West Hotel,,hotel,,,,,,,31.9578457,35.8998672
موقف الفندق,,موقف الفندق,hotel,,,,,,,31.9647542,35.9064417
Cameo Hotel,Cameo Hotel,,hotel,,,,,,,31.9576136,35.8999798
Artal hotel,,,hotel,,,,,,,31.9756694,35.8430608
Bait Ali Camp,,,hostel,,,,,,,29.6859063,35.428379
Crowne Plaza,,,hotel,,,,,,,31.7068514,35.5839231
Mariam Hotel,,,hotel,,,,,,,31.7242464,35.7950427
Madaba Grand Hotel,,,hotel,,,,,,,31.7247314,35.7952756
Ruman,,,hotel,,,,,,,31.7252294,35.7955217
Moab Land Hotel,,,hotel,,,,,,,31.717714,35.7935538
Pilgrim's House,,,hotel,,,,,,,31.7174944,35.7938689
بيت أبو يزن,Abu Yazan building,,apartment,,,,,,,32.0953556,36.0905711
زيدان ضيافة,,زيدان ضيافة,guest_house,,,,,,,32.0945849,36.1065776
,,,apartment,,,,,,,32.0550279,35.8817607
ريان الحريري,,,apartment,,,,,,,32.060602,35.8902971
سامر انور الحريري,,,apartment,,,,,,,32.0602736,35.8882465
إشارة الدوريات الخارجية,Al Jubihah,,apartment,,,,,,,32.0239135,35.8548671
منزل صالح جرار,,,guest_house,,,,,,,32.0236071,35.8544864
زرقاء,,زرقاء,guest_house,,,,,,,32.0404507,36.0741817
القصر,El Qasr Howard Johnson,القصر,hotel,,,,,,,31.9735338,35.8982324
شقة عمان الكاردنز (m&h),,,hostel,,,,,,,31.9838719,35.8933849
سما باريس,,,hotel,,,,,,,31.9835441,35.8919493
عمرعوده الرشيد,,,guest_house,,,,,,,31.9827252,35.9207841
منزل عمي سليمان الوريكات,,,guest_house,,,,,,,32.0856231,35.8607653
ابو السائد,ابو السائد شقة,ابو السائد شقة,apartment,,,,,,,31.913178,35.884551
الهدير للأجنحة الفندقية,,,hotel,,,,,,,31.9795639,35.8951446
Easy Inn,,,hotel,,,,,,,31.9887508,35.8750123
جرش,Hadrian's Gate Hotel,جرش,hotel,,,,4,,,32.2722406,35.8917833
,Zarqa - Jerash Rs ( Land 379 ),,camp_site,,,,,,,32.2476146,35.9770218
فندق درة المنصور,Durra Mansur Hotel,,motel,,,,,,,31.9715096,35.8435123
منزل صالح الأحمد,,منزل صالح الأحمد,apartment,,,,,,عمان,31.9477001,35.8815988
,Diplomat Apartments,,apartment,,,,,,,31.9488018,35.882932
,Naima Amman App,,apartment,,,,,,,31.9541316,35.8721324
Amman Inn,Amman Inn,,hotel,,,,,,,31.9561011,35.8697421
Officer house,,,apartment,,,,,,,31.9369542,35.8663601
Lorries,,,apartment,,,,,,,31.9362556,35.865806
Loretta,,Loretta Australian,apartment,,,,,,,31.9364016,35.8613359
,Olive Tree,,hotel,,,,,,,31.9425852,35.858393
منزل نبيل الخطيب,,,apartment,,,,,,,31.8699065,35.842963
بيت ست مي,,,apartment,,,,,,,31.9696515,35.8628431
My Home البيت,,,motel,,,,,,,31.979482,35.8515204
Ats,,,apartment,atm,,,,,,31.9988936,35.8809205
الززززززز,اللبد,,hostel,,,,,,,31.9557827,35.8515313
طبربور/عمان/نصر,,,apartment,,,,,,,32.0060376,35.9390732
Mos place,Mos place,,apartment,,,,,,,32.0215363,35.8835562
,Hw,,apartment,,,,,,,31.9947137,35.8432028
,,,hotel,,,,,,,31.9983562,35.8259398
فندق الفنار بالاس,Al Fanar Palace Hotel,فندق الفنار بالاس,hotel,,,,,,,31.9969156,35.8834801
الجوهرة الأجنحة الفندقية,Al-Jawhara Hotel,,hotel,,,,,,,32.0086361,35.8837987
Arena Space,Arena Space Hotel,,hotel,,,,,,,31.9855248,35.8772949
بيت صفوان,Safoun house,,guest_house,,,,,,,32.0303984,35.8580502
بيت صفوان,,,guest_house,,,,,,,32.0307707,35.8578073
النوم,stars,النجوم,apartment,,,,,,,31.9695938,35.8693491
فندق ريو الأردن,Rio Jordan Hotel,فندق ريو الأردن,hotel,,,,,,,32.0247928,35.8517311
,Gallery Hotel,,hotel,,,,,,,31.9533652,35.930026
Jordan River Hostel,Jordan River Hostel,,guest_house,,,,,,,31.9560008,35.9313791
Liv Weibdeh Hotel Suites,,,hotel,,,,,,,31.9562773,35.9284537
Nomads,,,hotel,,,,,,,31.9512863,35.9260591
,Hostel 1930,,hostel,,,,,,,31.9510054,35.9259663
نزل خروب,Carob Hostel,,hostel,,,,,,,31.9587592,35.9302473
La Locanda Hotel,,,hotel,,,,,,,31.9582534,35.921552
شقق الجمل,,,motel,,,,,,,31.9974377,35.8770099
Shaker Melhem,,,guest_house,,,,,,,31.9972088,35.8756431
روضة المورد النموذجية,,,apartment,,,,,,,31.9954074,35.8761792
Raouche,,,hotel,,,,,,,32.005447,35.8792562
,Grand Palace Hotel,,hotel,,,,,,,31.9765956,35.9051572
Rose Beity Hotel,,,motel,,,,,,,31.9771343,35.9029635
فندق لو غراند عمان,,,hotel,,,,,,,31.9699613,35.905784
عمارة عمر المختار 2 شلبه,,عمارة عمر المختار 2 شلبه,motel,,,,,,,31.9724403,35.911905
عمارة عمر المختار,,عمارة عمر المختار,hotel,,,,,,,31.9715817,35.91296
كمال اردن,,,guest_house,,,,,,,31.9745068,35.9136373
الكرمل للشقق الفندقية,,,hotel,,,,,,,31.972832,35.9112264
Regency Palace Hotel,Regency Palace Hotel,,hotel,,,,,,,31.9757627,35.9066233
ساندي بلاس,Sandy palace,,hotel,,,,,,,31.9686173,35.9157894
قصر جدة,,,hotel,,,,,,,31.9684671,35.9130684
منزل خلدون السويطي 2,,,hostel,,,,,,,31.9960918,35.9054386
,,,hostel,,,,,,,31.9960127,35.9054566
,Danske damer,,apartment,,,,,,,31.9843665,35.8849762
منزل ضياء صلاحات,,,hostel,,,,,,,31.8781536,35.8623865
شقتنا,,,motel,,,,,,,31.9903723,35.8579616
Mövenpick,,,hotel,,,,,,,31.9861377,35.8645485
فندق سميراميس,Samira Miss Hotel,فندق سميراميس,hotel,,,,,,,31.9900407,35.8715063
Ibis Amman,Ibis Amman,,hotel,,,,,,,31.9903937,35.8649198
حسين/ خلدا,,,apartment,,,,,,,31.9925607,35.8620057
العليا,,,apartment,,,,,,,31.9966419,35.8725821
,,,camp_site,,,,,,,31.9992508,35.8671776
Milad,Milad,,apartment,,,,,,,31.9992785,35.8665021
عمارة البترا,,,apartment,,,,,,,31.9963481,35.8601338
بيت حنان و رمزي,Hanan and Ramzi home,,apartment,,,,,,,31.9998898,35.8494662
City Rose Hotel Suites,City Rose Hotel Suites,,hotel,,,,,,,31.9968144,35.8721869
,Dawas Abed,,apartment,,,,,,,32.5864623,35.8474686
Home 2,,,guest_house,,,,,,,31.9199032,35.8869766
عمارة ابو دبور 6,,,hostel,,,,,,,31.8969153,35.918658
فندق قصر السلطان,,فندق قصر السلطان,hotel,,,,,,,31.9146707,35.9137824
The Wanderers Hostel,,,hostel,,,,,,,31.9522918,35.9177063
Shepherd Hotel,,,hotel,,,,,,,31.949397,35.9182325
Aljazeera Hotel,Aljazeera Hotel,,hotel,,,,,,,31.9649339,35.9147449
الصباح للشقق الفندقية,Sabbah hotel apartments,الصباح للشقق الفندقية,hostel,,,,,,,31.9624827,35.9170121
,Fabrizia house,,apartment,,,,,,,31.9574986,35.917638
iRealRent Thi Qar (Apartments 4 Rent),,,hostel,,,,,,,31.9560279,35.9134182
,Mariam Host,,guest_house,,,,,,,31.952368,35.91216
,The Y,,hotel,,,,,,,31.9527207,35.9194567
Delmon Suites,,,hotel,,,,,,,31.9522631,35.9029539
Red Rose Hotel and Suites,Red Rose Hotel and Suites,,hotel,,,,,,,31.9666798,35.8749827
Ocean Hotel,Ocean Hotel,,hotel,,,,,,,31.9673356,35.8748116
فندق ربوة الزهور,,,hotel,,,,,,,31.9193439,35.9239426
,Town of Mount Nebo hotel,,hotel,,,,,,,31.7604925,35.7449094
,Moh'd DMC appartment,,apartment,,,,,,,31.9766837,35.8456478
Seven Star,,Seven Star,hotel,,,,,,,31.9522066,35.8584511
,rozana,,hotel,,,,,,,31.9533489,35.8583147
,Panda Hotel,,hotel,,,,,,,31.9558478,35.8632268
Al Waleed,Al Waleed,,hotel,,,,,,,31.9579498,35.8613486
,no.7 apt of Kim MIL,,apartment,,,,,,,31.9679155,35.8349238
Larsa Hotel,Larsa Hotel,فندق لارسا,hotel,,,,,,,31.964693,35.8424583
ناصر ابوريان,naser abu rayyan,,guest_house,,,,,,,32.0039823,35.9486297
منزل ابو ابراهيم ريان,,,guest_house,,,,,,,32.012992,36.0255383
شقة ابو عدنان الحريري,,,apartment,,,,,,,32.0633979,35.8909501
ابو  ابراهيم  المزرعاوي,,,guest_house,,,,,,,32.0200665,35.8938849
diğerlerinin evi,,,guest_house,,,,,,,32.0299422,35.8781405
منزل حسام قموه,Hussain Gammoh Home,,apartment,,,,,,,31.9797413,35.8434054
منزل حسام قموه,Hussain Gammoh Home,,apartment,,,,,,,31.9797251,35.8434399
هديل الاردن,,,apartment,,,,,,,31.9840148,35.8531255
Umm Qais Hotel,,,hotel,,,,,,,32.6542629,35.6837299
ديوان القسايمه,Al Qasaimeh lounge,ديوان القسايمه,guest_house,,,,,,,32.5244172,35.7877968
Spa Village Hotel,Spa Village Hotel,,hotel,,,,,,,32.6833324,35.6621926
Qalet Al Jabal Hotel,,,hotel,,,,,,,32.3294399,35.7400094
,Full Panorama To Archaelogical Site Jarash,,apartment,,,,,,,32.2822104,35.8865371
Rami Abu Ein,,,hostel,,,,,,,32.5394253,35.8501218
Olive Branch Resort,,,hotel,,,,,,,32.2962867,35.855107
Olive Branch Campsite,,,camp_site,,,,,,,32.2956399,35.8546541
,,,hotel,,,,,,,32.3654968,35.8099374
منزل عامر هلسا,Amer Halasa Home,,apartment,,,,,,,31.9897425,35.847103
ابو هنانو الحريري,,,apartment,,,,,,,32.5492794,35.8078675
Beit Al-Baraka,,,guest_house,,,,3,6,,32.6552962,35.683602
ارض ٢٧٩ - خاص احمد قديمات,Zarga-Jerash Land 279,,camp_site,,,,,,,32.2894164,35.9873558
مضافة ال العمري (المخاتير),,,guest_house,,,,,,,32.4868307,35.796818
مضافة ال العمري (عبد الغني),,,guest_house,,,,,,,32.4884709,35.798542
عبد الفتاح ابو الامين,,,apartment,,,,,,,32.5811798,35.8655509
,Full panorama to archeological Site Jerash - Studio,,apartment,,,,,,,32.2882749,35.8839693
jerash hills,,,hotel,,,,,,,32.2903335,35.8820597
Ruins Wall,,,guest_house,,,,,,,32.2853084,35.892165
,,,camp_site,,,,,,,32.5411139,35.8405071
فندق الجود,,,hotel,,,,,,,32.5394793,35.8496536
مزرعة الدكتور يوسف,,,apartment,,,,,,,32.3289657,35.8605332
العشم,,,hotel,,,,,,,32.7135994,35.73139
فندق برج الأردن,Jordan Tower Hotel,فندق برج الأردن,hotel,,,,,,,31.9516775,35.937332
Roman Hotel,,Roman Theater Hotel,apartment,,,,,,,31.9531163,35.9393343
Haroon Hotel,,,hostel,,,,,,,31.9533008,35.941976
1234,1234,,apartment,,,,,,,32.0028035,35.9521736
خالد عصفور,,,guest_house,,,,,,,31.9935234,35.9391294
فندق جوهرة الزهور,,,hotel,,,,,,,31.9186552,35.9227504
مهندس. رائد حسني محمود,Eng. Ra'ed H Al-Qubbaj,,hostel,,,,,,,31.8691762,35.9215669
البيت,,منزل حماد الطلافيح,camp_site,,,,,,,31.8577087,35.9304413
فندق المعمورة,,,hotel,,,,,,,31.9209071,35.9375884
متحف الكروان,,,hotel,,,,,,,31.9475056,35.9346321
RSCN Azraq Lodge,,,hotel,,,,,,,31.8359285,36.8075883
DAR,DAR,,hotel,,,,,,,31.9564344,35.9311551
The Boutique Hotel Amman,,The Boutique Hotel Amman,hotel,,,,,,,31.9525717,35.9306288
Art Hotel,,,hotel,,,,,,,31.9523607,35.9325286
The Cabin Hostel,,,hostel,,,,,,,31.9525236,35.932519
,,,hotel,,,,,,,31.9526023,35.9320725
فندق منصور,Mansour Hotel,فندق منصور,hotel,,,,,,,31.9522852,35.9328553
Farah Hotel,Farah Hotel,,hotel,,,,,,,31.9518214,35.9329549
Abbasi Palace Hotel,,فندق القصر العباسي,hotel,,,,,,,31.9473785,35.9344544
guest house hazem,,,guest_house,,,,,,,31.8792289,36.8251611
منزل خلدون السويطي,,,hostel,,,,,,,31.961845,35.9303399
عمر عبدالستار نواس,Omar AbdStar Nawas,,apartment,,,,,,,31.9830954,35.9226533
,7 Days,,hotel,,,,,,,29.5229869,35.0033031
Nairoukh Hotel,,,hotel,,,,,,,29.5267724,35.007832
walaa house,walaa house,,guest_house,,,,,,,31.9902073,35.9579584
خالو ياسين,,خالو ياسين,motel,,,,,,,32.0340525,35.8772345
AlFares Tourist Hotel,,,hotel,,,,,,,30.8402567,35.6510176
دار عمي أبو جهاد,,دار عمي أبو جهاد,guest_house,,,,,,,31.8938979,35.836585
Bait Zaman,Beit Zaman Hotel Resort,بيت زمان,hotel,,,,,,,30.3268031,35.4872291
Amman Pasha Hotel,,فندق باشا عمان,hotel,,,,,,,31.9525219,35.9378725
Jubaiha's Apartment.,Jubaiha's Apartment.,,guest_house,,,,,,,32.0209278,35.8910833
Jubieha's House,Jubieha's House,,guest_house,,,,,,,32.0208984,35.8911825
Najjar 6,Najjar 6,,apartment,,,,,,,31.9388532,35.8985106
Seven Roses Hotel,Seven Roses Hotel,,hotel,,,,,,,31.9556742,35.8567512
Crystal Suites Hotel,Crystal Suites Hotel,,hotel,,,,,,,31.9627023,35.8828826
منزل المهندس مجدي طلبه,,,apartment,,,,,,,31.9915094,35.8873096
Seedu's House,,,guest_house,,,,,,,31.936774,35.9433416
Al Hamed Housing,,,hostel,,,,,,,32.5395911,35.85105
Mohammad,,,hostel,,,,,,,32.0195635,35.8551956
J Plaza Hotel,,,hotel,,,,,,,29.5283501,35.0061315
Bait Al-aqaba,,,hotel,,,,,,,29.4262846,34.979498
,,,hotel,,,,,,,29.412738,34.9783442
,,,hotel,,,,,,,29.4134295,34.9781811
فندق مارينا بلازا,Marina Plaza,فندق مارينا بلازا,hotel,,,,,,,29.4103176,34.98099
,,,camp_site,,,,,,,29.5158552,35.4332261
Al-Mansi,,,guest_house,,,,,,,32.5252136,35.8492485
evim,,,guest_house,,,,,,,32.021011,35.8689527
,,,camp_site,,,,,,,31.4374238,35.7995403
yanlış yol,,,guest_house,,,,,,,32.0214921,35.8688014
evim,,,guest_house,,,,,,,32.0204467,35.8696179
الإبراهيمية,,,camp_site,,,,,,,32.4297761,35.8260028
Beach Hotel,,,hotel,,,,,,,29.5264236,35.0022384
,Alreshik hotel,,hostel,,,,,,,29.5265604,35.0033905
,Crystal hotel,,hotel,,,,,,,29.5261341,35.002308
,,,apartment,,,,,,,32.0032586,35.8764922
Um Ghada Rum,,,camp_site,,,,,,,29.442673,35.3344477
Roza Beach Hotel,,,hotel,,,,,,,29.5251763,35.0023123
Sea View Hotel,,,hotel,,,,,,,29.5249416,35.0024083
My Hotel,,,hotel,,,,,,,29.5320325,35.0022779
,,,apartment,,,,,,,29.5457318,35.0391371
Wadi Rum Fire Camp,,,camp_site,,,,,,,29.4894187,35.4305756
,Mohammed Mutlak Camp,,camp_site,,,,,,,29.4873381,35.3873472
,Wadi Rum Bedouin Tour with a Camp,,camp_site,,,,,,,29.4882619,35.3983492
,Khaled's Camp,,camp_site,,,,,,,29.4868419,35.3940851
,Desert Shine Camp,,camp_site,,,,,,,29.4826788,35.4047075
,Firecamp,,camp_site,,,,,,,29.4801373,35.4205165
,,,camp_site,,,,,,,29.6308887,35.5092349
,,,camp_site,,,,,,,29.5707411,35.4106924
,,,camp_site,,,,,,,29.5703848,35.4113053
,,,camp_site,,,,,,,29.6135418,35.4807173
,,,camp_site,,,,,,,29.6151725,35.4926995
,,,camp_site,,,,,,,29.6270273,35.4888954
,,,camp_site,,,,,,,29.6275547,35.4928807
Obeid's Bedouin Life Camp,,,camp_site,,,,,,,29.6289003,35.4869033
rumsky adventuers,,,camp_site,,,,,,,29.6344574,35.4908339
Sun City Camp,,,camp_site,,,,,,,29.656924,35.4796077
Sharah Luxury Camp,,,chalet,,,,,,,29.6578337,35.487665
,,,camp_site,,,,,,,29.6157497,35.5142484
,,,camp_site,,,,,,,29.614129,35.5140364
,Saiel tourist camp,,camp_site,,,,,,,29.6583403,35.4878421
Rum Magic Camp,,,camp_site,,,,,,,29.6383703,35.5037624
,,,camp_site,,,,,,,29.5742441,35.4614535
Ammarin Bedouin Camp,,,camp_site,,,,,,,30.3815497,35.4495047
Petra Sella,,,hotel,,,,,,,30.3201302,35.4834382
,Peace Way Hotel,,hotel,,,,,,,30.3209167,35.4808755
,My Home Petra,,hotel,,,,,,,30.322035,35.4800528
Sabaa,,,hotel,,,,,,,30.3218905,35.4800749
Petra Star Hostel,,,hostel,,,,,,,30.3212859,35.4801376
Petra Capsule Hostel,,,hostel,,,,,,,30.3213533,35.4803074
Rafiki Hostel,,,hostel,,,,,,,30.3232898,35.4793202
The little B&B on the hill,,,guest_house,,,,2,5,,30.3334561,35.4761222
Petra Bed and Breakfast,,,guest_house,,,,4,,,30.3336939,35.4773205
Petra paradise home,,,hotel,,,,,,,30.3294367,35.4798838
Moses Residence,,,hotel,,,,,,,30.321232,35.4807832
,,,camp_site,,,,,,,30.5371196,35.429636
Wild camping place,,,camp_site,,,,,,,30.9970085,35.7158573
شقق ال الدويك,,,apartment,,,,,,,29.548753,35.0144048
Beduin lifestyle camp,,,camp_site,,,,,,,29.5097524,35.412288
Camp,,,hostel,,,,,,,29.5028388,35.4088944
,,,camp_site,,,,,,,29.5011569,35.4382229
,Welcome to Wadi Rum Camping,,camp_site,,,,,,,29.5152092,35.4405995
,Beduin Camp,,camp_site,,,,,,,29.5137356,35.4508031
,,,camp_site,,,,,,,29.5149446,35.4493487
,Joy of Life,,camp_site,,,,,,,29.5029274,35.4641115
Wadi Rum 7 Pillars Camp,,,camp_site,,,,,,,29.5012904,35.4738196
Rum Stars camp,,,camp_site,,,,,,,29.5044134,35.4693568
,,,camp_site,,,,,,,29.5117035,35.4748964
Mzied's Camp,,,camp_site,,,,,,,29.5156249,35.4723001
,,,camp_site,,,,,,,29.5271747,35.4810319
Bedouin Roads,,,camp_site,,,,,,,29.518884,35.4632476
Beyond Wadi Rum Camp,,,hotel,,,,,,,29.5196249,35.4422075
,,,camp_site,,,,,,,29.541106,35.4317578
,,,camp_site,,,,,,,29.540346,35.4341411
Wadi Rum Bedouin Camp,,,camp_site,,,,,,,29.5396354,35.4343843
Wadi Rum Bedouin Camp,,,camp_site,,,,,,,29.5396354,35.4343843
,,,camp_site,,,,,,,29.5384751,35.436981
,,,camp_site,,,,,,,29.5373389,35.4373176
,Oriental camp,,camp_site,,,,,,,29.5377605,35.4039783
Local Camp,,,camp_site,,,,,,,29.4979721,35.4594016
,,,camp_site,,,,,,,29.4979828,35.452037
Omar Bedouin camp,,,camp_site,,,,,,wadirum,29.4973623,35.4125207
Rainbow Camp,,,camp_site,,,,,,,29.4942042,35.3965546
Rainbow,,,camp_site,,,,,,,29.4938821,35.3964035
,,,camp_site,,,,,,,29.4948787,35.3935153
Desert Moon Camp,,,camp_site,,,,,,,29.4990416,35.3983015
,,,camp_site,,,,,,,29.5060414,35.4125743
,,,camp_site,,,,,,,29.5038125,35.4010644
منزل عبد الله طالب السويطي,,,hostel,,,,,,,31.9972897,35.9159043
,,,hotel,,,,,,,31.9899354,35.8714753
شقق الفيصل الفندقية,,,motel,,,,,,,31.9872751,35.8967484
منزل محمد سنجلاوي (أبو أسامه),,منزل محمد سنجلاوي (أبو أسامه),hostel,,,,,,,32.5469978,35.9832025
Malakot of Wadi Rum,,,hotel,,,,,,,29.8297808,35.3840952
temporär,,,camp_site,,,,,,,30.0898045,35.3700272
,Room17 Youth Hostel,,hostel,,,,,,,29.554038,34.9996195
Hospitality Palace Hotel,,,hotel,,,,,,,29.5255718,35.0022339
