name,name_en,name_ar,tourism,amenity,shop,man_made,rooms,beds,addr_city,latitude,longitude
عمارة عمر المختار 2 شلبه,,عمارة عمر المختار 2 شلبه,motel,,,,,,,31.9724403,35.911905
عمارة عمر المختار,,عمارة عمر المختار,hotel,,,,,,,31.9715817,35.91296
كمال اردن,,,guest_house,,,,,,,31.9745068,35.9136373
الكرمل للشقق الفندقية,,,hotel,,,,,,,31.972832,35.9112264
Regency Palace Hotel,Regency Palace Hotel,,hotel,,,,,,,31.9757627,35.9066233
ساندي بلاس,Sandy palace,,hotel,,,,,,,31.9686173,35.9157894
قصر جدة,,,hotel,,,,,,,31.9684671,35.9130684
منزل خلدون السويطي 2,,,hostel,,,,,,,31.9960918,35.9054386
,,,hostel,,,,,,,31.9960127,35.9054566
,Danske damer,,apartment,,,,,,,31.9843665,35.8849762
منزل ضياء صلاحات,,,hostel,,,,,,,31.8781536,35.8623865
شقتنا,,,motel,,,,,,,31.9903723,35.8579616
Mövenpick,,,hotel,,,,,,,31.9861377,35.8645485
Younes فندق سميراميس,,,attraction,,,,,,,31.9901603,35.8716222
فندق سميراميس,Samira Miss Hotel,فندق سميراميس,hotel,,,,,,,31.9900407,35.8715063
Ibis Amman,Ibis Amman,,hotel,,,,,,,31.9903937,35.8649198
ريم البوادي,,ريم البوادي,attraction,,,,,,,31.990895,35.8657266
حسين/ خلدا,,,apartment,,,,,,,31.9925607,35.8620057
العليا,,,apartment,,,,,,,31.9966419,35.8725821
,,,camp_site,,,,,,,31.9992508,35.8671776
Milad,Milad,,apartment,,,,,,,31.9992785,35.8665021
عمارة البترا,,,apartment,,,,,,,31.9963481,35.8601338
بيت حنان و رمزي,Hanan and Ramzi home,,apartment,,,,,,,31.9998898,35.8494662
City Rose Hotel Suites,City Rose Hotel Suites,,hotel,,,,,,,31.9968144,35.8721869
كراج فلاح الذيابات,,,caravan_site,,,,,,,32.5520263,36.0186593
كراج جنوب الوكاله,,,caravan_site,,,,,,,32.5517956,36.020746
,Dawas Abed,,apartment,,,,,,,32.5864623,35.8474686
نبع المغاسل,,,yes,,,,,,,32.3173742,35.8396586
الركبان,,,artwork,,,,,,,33.3242509,38.7595148
كازية طريبيل,,كازية طريبيل,viewpoint,,,,,,,32.6672467,38.9350349
مدخل بير غصين,,مدخل بير غصين,picnic_site,,,,,,,32.389931,37.8636458
الزيتات رسم قديم,,,attraction,,,,,,,32.3720848,36.2420006
Home 2,,,guest_house,,,,,,,31.9199032,35.8869766
,Japanese garden,,attraction,,,,,,,31.9367219,35.8895633
Dr. Abdulqader A'abed,,,artwork,,,,,,,31.9028831,35.9143342
عمارة ابو دبور 6,,,hostel,,,,,,,31.8969153,35.918658
فندق قصر السلطان,,فندق قصر السلطان,hotel,,,,,,,31.9146707,35.9137824
The Wanderers Hostel,,,hostel,,,,,,,31.9522918,35.9177063
Shepherd Hotel,,,hotel,,,,,,,31.949397,35.9182325
,,,artwork,,,,,,,31.9586212,35.9149988
Aljazeera Hotel,Aljazeera Hotel,,hotel,,,,,,,31.9649339,35.9147449
حديقة حيوانات,,,viewpoint,,,,,,,31.8319279,35.9103441
الصباح للشقق الفندقية,Sabbah hotel apartments,الصباح للشقق الفندقية,hostel,,,,,,,31.9624827,35.9170121
,Fabrizia house,,apartment,,,,,,,31.9574986,35.917638
قناة الاردن اليوم,Jordan alyum,,attraction,,,,,,,31.9554016,35.9129715
iRealRent Thi Qar (Apartments 4 Rent),,,hostel,,,,,,,31.9560279,35.9134182
,Mariam Host,,guest_house,,,,,,,31.952368,35.91216
,The Y,,hotel,,,,,,,31.9527207,35.9194567
Delmon Suites,,,hotel,,,,,,,31.9522631,35.9029539
Red Rose Hotel and Suites,Red Rose Hotel and Suites,,hotel,,,,,,,31.9666798,35.8749827
Ocean Hotel,Ocean Hotel,,hotel,,,,,,,31.9673356,35.8748116
فندق ربوة الزهور,,,hotel,,,,,,,31.9193439,35.9239426
,ICRC office,,attraction,,,,,,,31.9456961,35.8658519
فندق شجرة الزيتون عمان,,,attraction,,,,,,,31.9433788,35.8568978
قاع البنزين,,,attraction,,,,,,,31.8339774,37.2118211
bebo,,,attraction,,,,,,,31.8256078,35.6952567
ضياء ابو العلا,,,caravan_site,,,,,,,31.8393087,35.6975352
,Town of Mount Nebo hotel,,hotel,,,,,,,31.7604925,35.7449094
,,,artwork,,,,,,,31.7538901,35.7657412
billllllal,,,attraction,,,,,,,31.8200138,35.7764655
ابو الوليد الثوابي,,,caravan_site,,,,,,,31.8610097,35.7593943
,,,artwork,,,,,,,31.7496551,35.7445134
منزل زياد العبد ابو محمد,,,attraction,,,,,,,31.9708806,35.8558995
,Moh'd DMC appartment,,apartment,,,,,,,31.9766837,35.8456478
Seven Star,,Seven Star,hotel,,,,,,,31.9522066,35.8584511
,rozana,,hotel,,,,,,,31.9533489,35.8583147
,Panda Hotel,,hotel,,,,,,,31.9558478,35.8632268
Al Waleed,Al Waleed,,hotel,,,,,,,31.9579498,35.8613486
,no.7 apt of Kim MIL,,apartment,,,,,,,31.9679155,35.8349238
Larsa Hotel,Larsa Hotel,فندق لارسا,hotel,,,,,,,31.964693,35.8424583
منتزه غمدان,,منتزه غمدان,artwork,,,,,,,31.8602289,35.8936272
ناصر ابوريان,naser abu rayyan,,guest_house,,,,,,,32.0039823,35.9486297
عدنان صلاحات,,,caravan_site,,,,,,,32.0059407,36.0247481
منزل ابو ابراهيم ريان,,,guest_house,,,,,,,32.012992,36.0255383
,منزل ابو اشرف استيتي,,caravan_site,,,,,,,32.0152175,36.0410812
شقة ابو عدنان الحريري,,,apartment,,,,,,,32.0633979,35.8909501
ابو  ابراهيم  المزرعاوي,,,guest_house,,,,,,,32.0200665,35.8938849
منزل مفيد عارف شتيوي,,,alpine_hut,,,,,,,32.0221051,35.8919595
diğerlerinin evi,,,guest_house,,,,,,,32.0299422,35.8781405
دوار بديعة,,,attraction,,,,,,,32.526813,35.8439617
جبل ام الدرج,,,alpine_hut,,,,,,,32.3163894,35.8001046
,Tabqet Fahel,,attraction,,,,,,,32.4367368,35.5957466
,,,caravan_site,,,,,,,32.5280733,36.0320286
كراج ابن البلد,,,caravan_site,,,,,,,32.5377678,36.0249732
,,,caravan_site,,,,,,,32.5370466,36.0178889
القصبات,,القصبات,attraction,,,,,,,32.4639077,35.6307044
Natural Arch,,,attraction,,,,,,,32.4648258,35.619562
Tourist Information,,,information,,,,,,,32.0386941,35.7261936
منزل حسام قموه,Hussain Gammoh Home,,apartment,,,,,,,31.9797413,35.8434054
منزل حسام قموه,Hussain Gammoh Home,,apartment,,,,,,,31.9797251,35.8434399
هديل الاردن,,,apartment,,,,,,,31.9840148,35.8531255
Umm Qais Hotel,,,hotel,,,,,,,32.6542629,35.6837299
ديوان القسايمه,Al Qasaimeh lounge,ديوان القسايمه,guest_house,,,,,,,32.5244172,35.7877968
Spa Village Hotel,Spa Village Hotel,,hotel,,,,,,,32.6833324,35.6621926
חוות התנינים,Crocodile farm,,attraction,,,,,,,32.6853309,35.6670928
Qalet Al Jabal Hotel,,,hotel,,,,,,,32.3294399,35.7400094
,,,information,,,,,,,32.3254559,35.7277939
,,,attraction,,,,,,,32.2806156,35.8929364
The Church of the Propylea,,,information,,,,,,,32.2811332,35.892804
Propylaeum of the Sanctuary of Artemis,,,information,,,,,,,32.2811542,35.8926183
The Catedral,,,information,,,,,,,32.2803736,35.8921854
The Nymphaeum,,,information,,,,,,,32.2804713,35.8922449
The Fountain Court,,,information,,,,,,,32.2806928,35.8912854
church of St. Theodore,,,information,,,,,,,32.2809603,35.8905556
The church of Saints Peter and Paul,,,information,,,,,,,32.2800782,35.8895982
,Full Panorama To Archaelogical Site Jarash,,apartment,,,,,,,32.2822104,35.8865371
Rami Abu Ein,,,hostel,,,,,,,32.5394253,35.8501218
מצפה גאון הירדן,,,viewpoint,,,,,,,32.4362243,35.5551428
Olive Branch Resort,,,hotel,,,,,,,32.2962867,35.855107
Olive Branch Campsite,,,camp_site,,,,,,,32.2956399,35.8546541
,,,hotel,,,,,,,32.3654968,35.8099374
سد الملك طلال,,,attraction,,,,,,,32.1923807,35.8009251
,RSCN Dibeen Center,,information,,,,,,,32.241869,35.8301113
,,,viewpoint,,,,,,,32.4443788,35.6172182
,,,viewpoint,,,,,,,32.4447365,35.6156464
منزل عامر هلسا,Amer Halasa Home,,apartment,,,,,,,31.9897425,35.847103
سد كفرنجة,,,attraction,,,,,,,32.2679199,35.6452228
ابو هنانو الحريري,,,apartment,,,,,,,32.5492794,35.8078675
,,,attraction,,,,,,,32.6489072,35.6823486
Beit Al-Baraka,,,guest_house,,,,3,6,,32.6552962,35.683602
,,,viewpoint,,,,,,,32.6634833,35.6604833
,,,viewpoint,,,,,,,32.6571404,35.6772251
,,,caravan_site,,,,,,,32.6612983,35.6783467
,,,viewpoint,,,,,,,32.6688705,35.6413103
,lake look out Jordan is real Syria,,viewpoint,,,,,,,32.6604412,35.6597703
,,,picnic_site,,,,,,,32.4757794,35.7080003
ارض ٢٧٩ - خاص احمد قديمات,Zarga-Jerash Land 279,,camp_site,,,,,,,32.2894164,35.9873558
,Visitor Center,,information,,,,,,,32.2764912,35.8910899
The West Souk and Military Barracks,,,information,,,,,,,32.2766415,35.8909366
,Jerash Best Viewpoint,,viewpoint,,,,,,,32.281389,35.8907921
The North Tetrapylon,,,information,,,,,,,32.2819365,35.8931601
,,,artwork,,,,,,,32.2818424,35.8952254
Abu Ayser,,,artwork,,,,,,,32.4943357,35.797442
مضافة ال العمري (المخاتير),,,guest_house,,,,,,,32.4868307,35.796818
مضافة ال العمري (عبد الغني),,,guest_house,,,,,,,32.4884709,35.798542
كراج الذيابات,,,caravan_site,,,,,,,32.545032,36.0171165
عبد الفتاح ابو الامين,,,apartment,,,,,,,32.5811798,35.8655509
,Full panorama to archeological Site Jerash - Studio,,apartment,,,,,,,32.2882749,35.8839693
jerash hills,,,hotel,,,,,,,32.2903335,35.8820597
Ruins Wall,,,guest_house,,,,,,,32.2853084,35.892165
,,,camp_site,,,,,,,32.5411139,35.8405071
دوار الجامعة,,,attraction,,,,,,,32.5411224,35.8511647
اشارة الاسكان,,,attraction,,,,,,,32.5439397,35.8504
فندق الجود,,,hotel,,,,,,,32.5394793,35.8496536
صالات السفير للافراح,,,attraction,,,,,,,32.5223907,35.8739451
صالات السفير للأفراح,,,artwork,,,,,,,32.5223429,35.8739001
M. S Resident,M. S Residency,M. S Residency,viewpoint,,,,,,,32.52323,35.850909
اشارة النسيم,,,attraction,,,,,,,32.5312321,35.8524804
The Jordan Archaeological Museum,,,information,,,,,,,31.9539125,35.9341076
ابراهيم الشاعر,,,attraction,,,,,,,32.5722335,35.8682046
يبابيع سوف,,,attraction,,,,,,,32.3173612,35.8394512
المنصورة,,,viewpoint,,,,,,,32.3192169,35.8344673
ابو رويس,,,viewpoint,,,,,,,32.3134058,35.8284856
مزرعة الدكتور يوسف,,,apartment,,,,,,,32.3289657,35.8605332
,Marka Military Airport,,attraction,,,,,,,31.9666476,35.995256
العشم,,,hotel,,,,,,,32.7135994,35.73139
منزل مفيد عارف اشتيوي,,,alpine_hut,,,,,,,31.9639316,35.987036
بيت ابرار,,,caravan_site,,,,,,,31.9476297,36.0008279
الجسور العشره,,,information,,,,,,,31.9392604,35.9560108
Home Om Nowwarah,,Home Om Nowwarah,attraction,,,,,,,31.9281591,35.9672229
,,,viewpoint,,,,,,,31.9535059,35.9357098
,,,artwork,,,,,,,31.9540023,35.9346718
Amman: a view towards the west,,,information,,,,,,,31.9536683,35.9340222
,,,viewpoint,,,,,,,31.9536933,35.9339558
,,,viewpoint,,,,,,,31.9549312,35.9352906
فندق برج الأردن,Jordan Tower Hotel,فندق برج الأردن,hotel,,,,,,,31.9516775,35.937332
,,,viewpoint,,,,,,,31.9538377,35.9393459
Roman Hotel,,Roman Theater Hotel,apartment,,,,,,,31.9531163,35.9393343
Haroon Hotel,,,hostel,,,,,,,31.9533008,35.941976
1234,1234,,apartment,,,,,,,32.0028035,35.9521736
خالد عصفور,,,guest_house,,,,,,,31.9935234,35.9391294
Y مدينة ملاهي الاذاعة والتلفزيون,,,attraction,,,,,,,31.9116702,35.9185678
فندق جوهرة الزهور,,,hotel,,,,,,,31.9186552,35.9227504
مهندس. رائد حسني محمود,Eng. Ra'ed H Al-Qubbaj,,hostel,,,,,,,31.8691762,35.9215669
عشيره الطلافيح,,,attraction,,,,,,,31.8582816,35.9315124
البيت,,منزل حماد الطلافيح,camp_site,,,,,,,31.8577087,35.9304413
الطلافيح,,,attraction,,,,,,,31.8574871,35.931645
فندق المعمورة,,,hotel,,,,,,,31.9209071,35.9375884
,,,attraction,,,,,,,31.8055109,35.9201206
Ministry of Tourism,,,information,,,,,,,31.7015971,35.9511172
مركز الالباني للدراسات والأبحاث العلمية,,,viewpoint,,,,,,,31.8999488,35.9298529
Scale colorate,,,attraction,,,,,,,31.9513806,35.9345359
,,,viewpoint,,,,,,,31.9501059,35.9367575
متحف الكروان,,,hotel,,,,,,,31.9475056,35.9346321
,Tourist Information Office,,information,,,,,,,31.9516149,35.9375805
المدرج الروماني,,,viewpoint,,,,,,,31.9522286,35.9386382
أرضنا بجرش,,أرضنا بجرش,viewpoint,,,,,,,32.3081651,35.9085735
Agora and Civic Basilica,,,information,,,,,,,32.2827325,35.8928905
RSCN Azraq Lodge,,,hotel,,,,,,,31.8359285,36.8075883
Coin museum,,,museum,,,,,,,31.9571022,35.9313073
DAR,DAR,,hotel,,,,,,,31.9564344,35.9311551
The Boutique Hotel Amman,,The Boutique Hotel Amman,hotel,,,,,,,31.9525717,35.9306288
Art Hotel,,,hotel,,,,,,,31.9523607,35.9325286
The Cabin Hostel,,,hostel,,,,,,,31.9525236,35.932519
,,,hotel,,,,,,,31.9526023,35.9320725
Art street,,,artwork,,,,,,,31.9528271,35.9318487
آرمات عمان,signs of Amman,,museum,,,,,,,31.9527242,35.9321579
فندق منصور,Mansour Hotel,فندق منصور,hotel,,,,,,,31.9522852,35.9328553
Farah Hotel,Farah Hotel,,hotel,,,,,,,31.9518214,35.9329549
Beit Shkair,,,museum,,,,,,,31.9476618,35.9319837
Abbasi Palace Hotel,,فندق القصر العباسي,hotel,,,,,,,31.9473785,35.9344544
مطل جاوا جبل ابن طلفاح,,,attraction,,,,,,,31.8576674,35.9308229
الوساد,,,attraction,,,,,,,31.8599795,37.9841712
guest house hazem,,,guest_house,,,,,,,31.8792289,36.8251611
قاع الحفيره,Alhafira,,attraction,,,,,,,31.147356,36.1886566
سد الجلات,,,attraction,,,,,,,31.4743076,36.4186416
,سد الفيضه,,picnic_site,,,,,,,32.657733,38.1590442
,مقطاعية وادي الفيضه,,picnic_site,,,,,,,32.5792325,38.2387949
مسجد المدينة الصناعية سحاب,,,viewpoint,,,,,,,31.8505936,36.0057806
شعيب الدمنه,,,attraction,,,,,,,31.8737766,36.2156279
أبو صياح,,,museum,,,,,,,31.9958541,36.0525312
تل جرمى,,,attraction,,,,,,,31.7852267,37.1364379
بيتي,My home,,viewpoint,,,,,,,31.9347269,35.9882083
,,,viewpoint,,,,,,,31.9551531,35.9340819
"The Open Cistern ""Birka""",,,information,,,,,,,31.9554232,35.9346261
,,,viewpoint,,,,,,,31.9546162,35.9366846
Amman Citadel,Amman Citadel,,information,,,,,,,31.9544825,35.936707
,,,artwork,,,,,,,31.9581714,35.9158171
,,,artwork,,,,,,,31.958209,35.9156816
منزل خلدون السويطي,,,hostel,,,,,,,31.961845,35.9303399
عمر عبدالستار نواس,Omar AbdStar Nawas,,apartment,,,,,,,31.9830954,35.9226533
سحاب بالاردن,,,viewpoint,,,,,,,31.8744562,36.0031074
Temperature,,,information,,,,,,,29.5335271,34.995178
,7 Days,,hotel,,,,,,,29.5229869,35.0033031
Nairoukh Hotel,,,hotel,,,,,,,29.5267724,35.007832
,,,information,,,,,,,32.1814397,35.621809
walaa house,walaa house,,guest_house,,,,,,,31.9902073,35.9579584
خالو ياسين,,خالو ياسين,motel,,,,,,,32.0340525,35.8772345
AlFares Tourist Hotel,,,hotel,,,,,,,30.8402567,35.6510176
شارع الستين ٦٠,,,viewpoint,,,,,,,31.8390396,36.0542536
um al-Jimal Archaeological Site Visitor Center,,,information,,,,,,,32.3239718,36.3684906
,سلطان الغياث,,picnic_site,,,,,,,32.6043547,38.2171306
,سلطان الغياثي,,picnic_site,,,,,,,32.6042794,38.21727
بير غصين الشارع الرئسي,,بير غصين الشارع الرئسي,picnic_site,,,,,,,32.4046595,37.8588143
,,,caravan_site,,,,,,,31.9001608,35.8606689
دار عمي أبو جهاد,,دار عمي أبو جهاد,guest_house,,,,,,,31.8938979,35.836585
Bait Zaman,Beit Zaman Hotel Resort,بيت زمان,hotel,,,,,,,30.3268031,35.4872291
Amman Pasha Hotel,,فندق باشا عمان,hotel,,,,,,,31.9525219,35.9378725
Jubaiha's Apartment.,Jubaiha's Apartment.,,guest_house,,,,,,,32.0209278,35.8910833
Jubieha's House,Jubieha's House,,guest_house,,,,,,,32.0208984,35.8911825
,,,caravan_site,,,,,,,31.8987839,35.8411629
Najjar 6,Najjar 6,,apartment,,,,,,,31.9388532,35.8985106
,,,caravan_site,,,,,,,32.0299842,35.9287781
Seven Roses Hotel,Seven Roses Hotel,,hotel,,,,,,,31.9556742,35.8567512
Crystal Suites Hotel,Crystal Suites Hotel,,hotel,,,,,,,31.9627023,35.8828826
وادي الباعج الجنوبي,,,attraction,,,,,,,32.3652226,36.347503
العراضي  رسم قديم,,,attraction,,,,,,,32.3460551,36.3289415
,,,information,,,,,,Aqaba,29.4097567,34.9801554
لجنة دعم المساجدوالمشاريع الخيرية,,,museum,,,,,,,31.9682631,35.9102166
راس عيطا,,,attraction,,,,,,,31.8132659,37.1606928
منزل المهندس مجدي طلبه,,,apartment,,,,,,,31.9915094,35.8873096
Seedu's House,,,guest_house,,,,,,,31.936774,35.9433416
,,,viewpoint,,,,,,,31.5936484,37.1225627
راس عمر,,,attraction,,,,,,,30.523354,37.4209986
ديريوسف,,,artwork,,,,,,,32.4947994,35.7978026
Al Hamed Housing,,,hostel,,,,,,,32.5395911,35.85105
Amman Exhibition Park,,,attraction,,,,,,,31.9245915,35.8605371
Mohammad,,,hostel,,,,,,,32.0195635,35.8551956
بيت الهرش,,بيت الهرش,caravan_site,,,,,,,31.9280323,35.900562
,,,picnic_site,,,,,,,29.7652524,35.7164401
J Plaza Hotel,,,hotel,,,,,,,29.5283501,35.0061315
Rainbow reef,,,attraction,,,,,,,29.4325243,34.9737847
,,,information,,,,,,,29.4314584,34.9752325
Cedar Pride Shipwreck,,,attraction,,,,,,,29.4310657,34.9731609
Underwater military museum,,,attraction,,,,,,,29.4464701,34.9671006
King abdullah reef,,,attraction,,,,,,,29.4397672,34.9685438
,,,artwork,,,,,,,29.5751636,34.9783017
,Aqaba Bird Observatory,,information,,,,,,,29.5754218,34.985699
,,,attraction,,,,,,,29.4014304,34.9688328
Tank,,,attraction,,,,,,,29.4187751,34.9716597
,,,attraction,,,,,,,29.3605988,35.4040762
مدخل نغره,,,attraction,,,,,,,29.3673745,35.4217369
Bait Al-aqaba,,,hotel,,,,,,,29.4262846,34.979498
,,,hotel,,,,,,,29.412738,34.9783442
,,,hotel,,,,,,,29.4134295,34.9781811
فندق مارينا بلازا,Marina Plaza,فندق مارينا بلازا,hotel,,,,,,,29.4103176,34.98099
,,,camp_site,,,,,,,29.5158552,35.4332261
Al-Mansi,,,guest_house,,,,,,,32.5252136,35.8492485
evim,,,guest_house,,,,,,,32.021011,35.8689527
,,,camp_site,,,,,,,31.4374238,35.7995403
ابو طنطور,,,attraction,,,,,,,32.3563661,36.3604758
البغلات,,,attraction,,,,,,,32.3685066,36.3314579
yanlış yol,,,guest_house,,,,,,,32.0214921,35.8688014
evim,,,guest_house,,,,,,,32.0204467,35.8696179
الإبراهيمية,,,camp_site,,,,,,,32.4297761,35.8260028
مدرسة الخمائل,,,artwork,,,,,,,31.9173556,35.8496864
Al Lahun,,,viewpoint,,,,,,,31.4616939,35.8474869
Beach Hotel,,,hotel,,,,,,,29.5264236,35.0022384
,Alreshik hotel,,hostel,,,,,,,29.5265604,35.0033905
,Crystal hotel,,hotel,,,,,,,29.5261341,35.002308
,,,information,,,,,,Aqaba,29.4101459,34.9797543
"Closed road, no way to border",,,information,,,,,,,29.5679932,34.99249
,,,apartment,,,,,,,32.0032586,35.8764922
,sunset view,,viewpoint,,,,,,,29.4569713,35.4357101
,Sunset view,,viewpoint,,,,,,,29.4534222,35.4286451
,Sunset point,,viewpoint,,,,,,,29.4668692,35.4443337
,sunset,,attraction,,,,,,,29.4662294,35.4461714
Um Fruth,,,viewpoint,,,,,,,29.4687267,35.4492316
Um Ghada Rum,,,camp_site,,,,,,,29.442673,35.3344477
صعود الباخرة اليخت العقبة (m&h),,,viewpoint,,,,,,,29.5208917,35.0024981
,,,viewpoint,,,,,,,29.5205623,35.0004224
Roza Beach Hotel,,,hotel,,,,,,,29.5251763,35.0023123
Sea View Hotel,,,hotel,,,,,,,29.5249416,35.0024083
My Hotel,,,hotel,,,,,,,29.5320325,35.0022779
,,,apartment,,,,,,,29.5457318,35.0391371
Panorama Natural Bridge,,,viewpoint,,,,,,,29.4762712,35.4830817
,Natural Bridge,,attraction,,,,,,,29.4783948,35.4750936
,Burdah Bridge Viewpoint,,viewpoint,,,,,,,29.4768113,35.483754
Wadi Rum Fire Camp,,,camp_site,,,,,,,29.4894187,35.4305756
,,,viewpoint,,,,,,,29.4903336,35.4074198
,Mohammed Mutlak Camp,,camp_site,,,,,,,29.4873381,35.3873472
,Wadi Rum Bedouin Tour with a Camp,,camp_site,,,,,,,29.4882619,35.3983492
,Khaled's Camp,,camp_site,,,,,,,29.4868419,35.3940851
,Desert Shine Camp,,camp_site,,,,,,,29.4826788,35.4047075
,,,picnic_site,,,,,,,29.4793555,35.3975884
Chicken rock,,,attraction,,,,,,,29.4736336,35.3917332
,Firecamp,,camp_site,,,,,,,29.4801373,35.4205165
,,,picnic_site,,,,,,,29.7327692,35.7107567
,,,camp_site,,,,,,,29.6308887,35.5092349
,,,picnic_site,,,,,,,29.7625342,35.7132012
,,,picnic_site,,,,,,,29.7562593,35.7086957
,,,viewpoint,,,,,,,32.0384943,36.0994943
,,,artwork,,,,,,,31.9843585,35.8275563
,,,artwork,,,,,,,31.9847028,35.8274097
Maze,,,artwork,,,,,,,31.9871489,35.8267991
مطل بحيرة طبريا,,,viewpoint,,,,,,,32.6644461,35.6778082
,,,picnic_site,,,,,,,31.0734027,36.7582961
Aqaba Trail,,,attraction,,,,,,aqaba,29.533143,35.0071735
فندق دويك 3,,فندق دويك 3,viewpoint,,,,,,,29.5315513,35.0052187
Wadi al Ghuwyar,,,attraction,,,,,,,31.1389066,35.7571799
,,,picnic_site,,,,,,,29.5746278,35.4200013
,Wild Wadi Rum,,attraction,,,,,,,29.5746833,35.418689
,,,camp_site,,,,,,,29.5707411,35.4106924
,,,camp_site,,,,,,,29.5703848,35.4113053
Petroglyphs,,,attraction,,,,,,,29.5717378,35.4110819
,,,viewpoint,,,,,,,29.5676437,35.4140176
,Red sand dune Abu Breshmana near Jabal Um Ishrin,,attraction,,,,,,,29.5631001,35.4433325
Cave,,,attraction,,,,,,,29.7224198,35.4460319
,Siq Um Al Tawaki,,attraction,,,,,,,29.6221723,35.4942718
,Alemaleh camel inscription,,artwork,,,,,,,29.614108,35.480924
,,,camp_site,,,,,,,29.6135418,35.4807173
,,,camp_site,,,,,,,29.6151725,35.4926995
Lawrence Face,,,attraction,,,,,,,29.6197372,35.4933357
Siq Um Al Tawaqi,,,attraction,,,,,,,29.619533,35.4935566
Canyon makharas,,,attraction,,,,,,,29.6176138,35.4546885
,,,camp_site,,,,,,,29.6270273,35.4888954
,,,camp_site,,,,,,,29.6275547,35.4928807
Obeid's Bedouin Life Camp,,,camp_site,,,,,,,29.6289003,35.4869033
rumsky adventuers,,,camp_site,,,,,,,29.6344574,35.4908339
,Sunset Point,,viewpoint,,,,,,,29.6488989,35.4704451
Sun City Camp,,,camp_site,,,,,,,29.656924,35.4796077
Sharah Luxury Camp,,,chalet,,,,,,,29.6578337,35.487665
,,,picnic_site,,,,,,,29.5971874,35.6330827
,,,picnic_site,,,,,,,29.5998944,35.6406728
,,,picnic_site,,,,,,,29.6007432,35.6815643
,,,camp_site,,,,,,,29.6157497,35.5142484
,,,camp_site,,,,,,,29.614129,35.5140364
,Saiel tourist camp,,camp_site,,,,,,,29.6583403,35.4878421
Rum Magic Camp,,,camp_site,,,,,,,29.6383703,35.5037624
,,,camp_site,,,,,,,29.5742441,35.4614535
,,,viewpoint,,,,,,,30.3386741,35.4262492
,,,viewpoint,,,,,,,30.3379378,35.4284932
,,,information,,,,,,,30.3381859,35.4296392
,,,viewpoint,,,,,,,30.3395729,35.4258782
,,,viewpoint,,,,,,,30.3403262,35.4264181
,,,viewpoint,,,,,,,30.3403962,35.4265013
,,,information,,,,,,,30.3378225,35.4306168
,,,viewpoint,,,,,,,30.3370049,35.4303798
,,,attraction,,,,,,,30.3362163,35.4339814
,,,information,,,,,,,30.3234197,35.4444172
Triclinium,Triclinium,,attraction,,,,,,,30.3233416,35.4450473
,,,viewpoint,,,,,,,30.3249259,35.4480719
,,,viewpoint,,,,,,,30.3251888,35.4479663
,,,viewpoint,,,,,,,30.3262484,35.4507966
,,,viewpoint,,,,,,,30.3244025,35.4504519
,,,viewpoint,,,,,,,30.3234329,35.451814
Treasury from above,,,viewpoint,,,,,,,30.3227292,35.4520593
,,,viewpoint,,,,,,,30.3231562,35.4519369
The Outer Siq,,,attraction,,,,,,,30.32302,35.4502825
,,,information,,,,,,,30.3233197,35.4498087
,,,viewpoint,,,,,,,30.3221836,35.4468914
,,,viewpoint,,,,,,,30.3214502,35.446912
,,,information,,,,,,,30.3204233,35.4455281
,,,viewpoint,,,,,,,30.3204452,35.4484753
Beautiful view over the Great Temple,,,viewpoint,,,,,,,30.330129,35.4423523
,,,attraction,,,,,,,30.3290356,35.4419054
,,,information,,,,,,,30.3291875,35.442961
,,,information,,,,,,,30.329854,35.4405013
,,,information,,,,,,,30.329354,35.4398382
,,,information,,,,,,,30.3291328,35.4405867
Columbarium,,,attraction,,,,,,,30.328954,35.4393546
Unfinished Tomb,Unfinished Tomb,,attraction,,,,,,,30.3292481,35.4393665
,,,viewpoint,,,,,,,30.3305172,35.4393677
,,,information,,,,,,,30.3304254,35.4402143
,,,information,,,,,,,30.3301489,35.4402326
ُغروب الشمس / اسرائيل,to the sunset and israeli border,,viewpoint,,,,,,,30.3819669,35.4250058
Ammarin Bedouin Camp,,,camp_site,,,,,,,30.3815497,35.4495047
Petra Sella,,,hotel,,,,,,,30.3201302,35.4834382
Funtain Mouse,,,attraction,,,,,,,30.3225992,35.4848092
,Peace Way Hotel,,hotel,,,,,,,30.3209167,35.4808755
,My Home Petra,,hotel,,,,,,,30.322035,35.4800528
Sabaa,,,hotel,,,,,,,30.3218905,35.4800749
Obelisque,,,artwork,,,,,,,30.3216349,35.4801026
Petra Star Hostel,,,hostel,,,,,,,30.3212859,35.4801376
Petra Capsule Hostel,,,hostel,,,,,,,30.3213533,35.4803074
Rafiki Hostel,,,hostel,,,,,,,30.3232898,35.4793202
The little B&B on the hill,,,guest_house,,,,2,5,,30.3334561,35.4761222
Petra Bed and Breakfast,,,guest_house,,,,4,,,30.3336939,35.4773205
Petra paradise home,,,hotel,,,,,,,30.3294367,35.4798838
,,,viewpoint,,,,,,,30.3984157,35.4865887
Moses Residence,,,hotel,,,,,,,30.321232,35.4807832
,,,viewpoint,,,,,,,30.9684873,35.7628806
Panoramic view & tea shop,,,viewpoint,,,,,,,30.8636668,35.521498
,Wadi Al-Hasa,,attraction,,,,,,,30.8830722,35.6928903
